"YEAR","CONF","TEAM","SEED","ROUND","KADJ.T","KADJ.O","KADJ.D","BADJ.EM","BADJ.O","BADJ.D","GAMES","W","L","WIN.","EFG.","EFG.D","FTR","FTRD","TOV.","TOV.D","OREB.","DREB.","OP.OREB.","OP.DREB.","RAW.T","X2PT.","X2PT.D","X3PT.","X3PT.D","BLK.","BLKED.","AST.","OP.AST.","X2PTR","X3PTR","X2PTRD","X3PTRD","BADJ.T","AVG.HGT","EFF.HGT","EXP","TALENT","FT.","OP.FT.","PPPO","PPPD"
2015,"BE","St. John's",9,64,66.1943,110.125,95.8018,15.8,109.6,93.8,31,20,11,64.51613,49.3,46.1,36.2,32.6,15.7,19.5,27.8,64.6,35.4,72.2,67.4,47.9,44.8,35.1,32.4,17.2,8.5,49.3,56.8,69.5,30.5,64.6,35.4,66.9,76.84,79.115,2.382,73.416,69.1,65.3,1.042,0.993
2015,"Slnd","Stephen F. Austin",12,64,65.2365,114.494,100.484,12.7,111.6,98.9,30,26,4,86.66667,56.2,48.8,42.4,49,20.3,24.4,37.7,70.1,29.9,62.3,67.9,55.6,48.2,38.1,33.6,9.4,9.8,65,47.6,63.8,36.2,72.2,27.8,66.5,75.281,78.256,1.923,0.2,73.2,69.6,1.159,0.961
2015,"B12","Texas",11,64,61.7245,112.877,92.759,19.2,110.6,91.4,33,20,13,60.60606,49.4,42.2,36.9,34.2,20,14.2,38,71,29,62,63.1,48.6,37.8,33.9,34.8,20.2,8.6,55.6,50.1,66,34,69.1,30.9,62.9,77.466,81.621,1.625,72.06,72.4,66.1,1.066,0.947
2015,"SWAC","Texas Southern",15,64,62.9114,103.049,106.918,-5.2,101.2,106.4,34,22,12,64.70588,49.4,48.9,46.5,32.6,19.9,18.7,34,65.8,34.2,66,64.6,50,48,32,34.2,7.7,10.5,46.6,48,68.6,31.4,71.5,28.5,63.7,75.808,79.034,2.325,5.896,66.2,64.4,1.035,1.023
2015,"CUSA","UAB",14,32,64.4025,104.585,101.758,1.4,101.8,100.4,33,18,15,54.54545,47.8,47.2,37.2,34.1,20.4,19.8,34,66.9,33.1,66,65.5,46.9,47,33.2,31.8,13.5,10,59.7,49.2,70.1,29.9,67.8,32.2,65.4,76.763,80.469,0.971,31.578,73.9,68.4,1.01,0.998
2015,"BW","UC Irvine",13,64,63.3775,105.818,98.9592,7.7,105,97.3,31,19,12,61.29032,50.7,44.7,31,36.1,18,17.3,29.8,69.3,30.7,70.2,64,47.7,42.3,38.3,33.6,12,7.7,56.5,49.3,69.5,30.5,70.9,29.1,64.1,77.482,82.274,2.025,7.799,68.3,69.8,1.035,0.983
2015,"P12","UCLA",11,16,65.4935,112.266,98.1315,13.2,110.1,96.9,33,20,13,60.60606,49.4,48.7,36.3,32.7,17.5,18.5,33.8,71.9,28.1,66.2,67.5,47.2,45.7,36.3,35.5,10.8,8,54.1,58.4,70.7,29.3,60.9,39.1,66.9,78.269,81.709,1.187,74.717,67.6,70,1.059,1.001
2015,"P12","Utah",5,16,60.3923,116.433,89.5299,26.2,115.1,88.9,31,23,8,74.19355,55.6,42.7,42.8,34.5,17.8,18.3,31.3,71.9,28.1,68.7,62.7,52.8,40.9,40.2,31.6,13.5,10.4,57.7,43.8,62.2,37.8,71.7,28.3,61.5,77.76,81.657,1.554,27.543,70.2,67.3,1.139,0.909
2015,"Horz","Valparaiso",13,64,62.1996,106.629,95.6594,10.7,105,94.3,30,25,5,83.33333,51.4,44.9,36.7,32.7,19.1,18.6,35,72.4,27.6,65,63.2,48.5,42.1,38.1,33,12.9,9.2,51.4,55.6,66.6,33.4,63.1,36.9,63.2,77.671,81.021,1.324,14.341,68.7,69.9,1.078,0.941
2015,"A10","VCU",7,64,66.5049,110.62,94.1043,15.1,109,93.9,35,26,9,74.28571,48.8,49.3,37.5,37.7,15.7,23.8,31.7,69.2,30.8,68.3,66.7,47.2,48.1,34.2,34.4,12.7,9.4,50.7,56.8,60.1,39.9,64.7,35.3,67.4,76.378,78.797,1.389,40.345,65.6,69.6,1.066,0.963
2015,"BE","Villanova",1,32,63.8347,122.473,91.5163,29.3,120.7,91.4,34,32,2,94.11765,55.3,45.5,42.4,30.3,16.6,21.7,32.7,68.9,31.1,67.3,65.1,53.1,45.2,38.9,30.8,10.9,8.7,62.8,53.7,57,43,67.5,32.5,64.8,77.403,79.912,1.885,67.053,72.7,67.5,1.163,0.929
2015,"ACC","Virginia",2,32,57.5332,115.318,84.4292,29.9,113.2,83.3,32,29,3,90.625,51.2,41.7,34.2,27.9,16.1,18.1,34,75.7,24.3,66,58.5,50.1,39.5,36.1,30.3,13.5,7.1,54.3,49.9,72.7,27.3,63.5,36.5,58.3,78.344,80.638,1.652,73.465,72.3,64.7,1.108,0.861
2015,"B12","West Virginia",5,16,67.9793,113.252,94.4993,17.6,110.5,92.9,32,23,9,71.875,46.6,52.6,40.4,55.9,18.7,28.2,40.9,68.9,31.1,59.1,69.1,45.9,51.6,31.9,36.5,9,9.9,57.2,53.7,66.2,33.8,68.2,31.8,69.1,76.541,80.267,1.361,49.102,66,68.7,1.061,0.959
2015,"MVC","Wichita St.",7,16,61.4547,114.962,93.3065,22.4,114.1,91.7,31,27,4,87.09677,50.7,45.2,35.4,36.8,15.2,21.6,34.8,73,27,65.2,60.9,48.9,42.5,35.9,34.4,11.1,9.9,56.5,44.7,64.7,35.3,70.3,29.7,62.2,75.619,78.755,1.835,11.93,69.2,68.1,1.117,0.908
2015,"B10","Wisconsin",1,2,58.0767,126.815,93.2904,34.3,126.4,92.1,34,31,3,91.17647,54.6,46.7,35.6,21.1,12.4,16.7,31.9,76.3,23.7,68.1,59.3,55.1,44,35.7,36,9.2,5.9,50.2,40.7,63,37,73.3,26.7,59.3,79.203,82.389,2.077,67.699,76.3,68.1,1.205,0.94
2015,"SC","Wofford",12,64,60.5424,104.909,98.5115,5.3,102.5,97.2,32,26,6,81.25,51.6,46.9,38,36.5,17.3,20.1,29.3,72.3,27.7,70.7,62.2,49.5,47.3,37.1,30.8,7.4,9.7,56.7,43,67.1,32.9,68.2,31.8,61.5,75.659,78.683,1.986,1.842,69,70.8,1.06,0.966
2015,"MWC","Wyoming",12,64,58.648,104.478,98.0741,5.1,102.7,97.6,32,23,9,71.875,52.1,46.7,41,26.7,18.7,18.1,22.1,73.1,26.9,77.9,58.4,54.6,44,32.3,34.4,8.7,8.7,66.6,48.6,60.3,39.7,64.8,35.2,59.1,76.897,80.105,2.321,11.536,70.9,69.8,1.029,0.953
2015,"BE","Xavier",6,16,65.1714,115.283,96.6313,18.8,115,96.2,34,21,13,61.76471,53,50.2,38.1,34.4,18,19.2,31.3,72.9,27.1,68.7,66,53.4,48.9,34.9,35,8.3,10,62.9,54.3,67.2,32.8,62.8,37.2,66,77.273,81,1.566,55.641,72.5,67.1,1.094,1.006
2014,"AE","Albany",16,64,61.7185,102.179,103.893,-1.9,102.2,104.1,32,18,14,56.25,48.7,48.2,42.5,29.2,19.8,18.7,32.4,70.8,29.2,67.6,63.1,46.6,45.6,36.4,35.2,8.8,8.1,49.3,54.3,73.6,26.4,63.9,36.1,63.2,76.803,80.133,2.191,0.235,74.8,72.2,1.035,1.001
2014,"Pat","American",15,64,59.8927,103.925,98.0491,5,103.5,98.5,32,20,12,62.5,56.3,45.9,34.9,41.2,22.9,19.9,27,70.1,29.9,73,60.8,55.7,45.4,38.2,31.3,10.1,8.1,65.7,50.1,64.4,35.6,69.3,30.7,61.4,76.437,79.768,1.72,0.727,71,67.3,1.047,0.96
2014,"P12","Arizona",1,8,63.1175,115.193,84.7964,28.3,115,86.7,34,30,4,88.23529,51.6,42.2,41.7,34.5,16,19,37.2,74,26,62.8,64.5,50.9,40.5,35.6,31.4,10.7,7.7,57.5,45,73.5,26.5,73.8,26.2,64.6,77.558,81.238,1.079,82.869,65.5,70.3,1.121,0.892
2014,"P12","Arizona St.",10,64,67.6129,110.175,94.7808,14.4,109.9,95.5,32,21,11,65.625,52.3,46,42,37,16.3,17.1,24.2,69.9,30.1,75.8,69,48.9,45,38.6,32.4,13.1,11.6,56.1,46.8,62.5,37.5,72.5,27.5,69.3,77.424,81.727,1.901,30.871,69.4,64.4,1.067,0.98
2014,"B12","Baylor",6,16,61.1487,118.684,100.799,17,118.1,101.1,33,22,11,66.66667,51.4,48.6,43.7,32.7,18.2,15.9,41.1,67.1,32.9,58.9,63.9,48.2,45.6,38.4,36.7,14.6,7.7,58.1,62.6,65.5,34.5,67.7,32.3,62.8,77.66,82.044,2.021,51.342,67.3,67.5,1.138,1.055
2014,"WCC","BYU",10,64,71.172,114.713,99.9591,13.8,114.2,100.4,33,22,11,66.66667,51,49,47.6,36,15.3,16.7,35,71.4,28.6,65,73.5,49.5,47.8,37.3,34.1,7.4,8.8,53.4,54,77.8,22.2,64.9,35.1,73.1,77.861,81.298,1.425,40.749,68.8,71,1.125,1.036
2014,"BW","Cal Poly",16,64,58.8564,103.247,103.846,-1.1,103,104.1,30,11,19,36.66667,46.3,49.1,33,42.9,14.8,17.9,30.8,67,33,69.2,60.7,44.1,48.3,33.5,34,7.7,10.3,52.3,55.5,64.9,35.1,69,31,60.3,76.193,79.591,1.814,3.745,68.7,72.7,1.022,1.067
2014,"Amer","Cincinnati",5,64,61.2764,109.197,90.1186,17.5,108.6,91.1,33,27,6,81.81818,47.9,44.6,39.1,35.3,17.4,22.5,39.1,67.7,32.3,60.9,63.7,46.9,43,33.5,31.9,15.8,9.3,53.6,54.4,68.8,31.2,67.6,32.4,63.5,77.546,79.957,1.945,51.198,70.9,67.8,1.079,0.916
2014,"BSth","Coastal Carolina",16,64,65.898,97.0064,102.979,-5.2,97.3,102.5,30,18,12,60,47.9,47.2,38.9,39.1,20.4,18.5,34.8,70.1,29.9,65.2,68.5,47.9,46.5,32,32.1,8.6,10.8,40.3,51.3,68.9,31.1,57.6,42.4,67.6,76.7,79.554,1.413,3.527,69.3,69.5,1.019,0.997
2014,"P12","Colorado",8,64,65.097,107.9,95.4275,12.3,108,95.7,34,23,11,67.64706,48.5,49.3,48.4,30.6,19.4,18.1,34.3,74,26,65.7,67.3,48.7,46.9,32,35.7,9.3,9,49.1,54.1,69.8,30.2,64.1,35.9,67,77.977,80.724,0.938,65.69,71.6,69.8,1.043,1
2014,"Amer","Connecticut",7,1,63.4064,111.355,92.2385,18.8,111.6,92.8,34,26,8,76.47059,51.4,43.9,38.6,35.5,17.6,19.5,31.2,66.6,33.4,68.8,65.9,48,41.4,38.7,32.9,16,9.1,51.6,52.4,66.2,33.8,68.4,31.6,65.1,77.542,81.475,2.055,59.433,76.1,66.5,1.086,0.954
2014,"BE","Creighton",3,32,63.9037,125.701,100.913,26.1,126.5,100.4,33,26,7,78.78788,59.3,48,34.3,32.9,15.2,15.1,28.1,72.2,27.8,71.9,65.5,56.2,46.8,42.1,33.6,3.8,8.9,64.5,50.8,55.3,44.7,65.2,34.8,65.6,76.528,79.997,2.416,27.104,75.2,69.5,1.214,1.029
2014,"A10","Dayton",11,8,63.8792,113.694,100.71,12.6,113.2,100.6,33,23,10,69.69697,52.6,49.4,41.3,43.2,18.1,19.1,34.9,71.4,28.6,65.1,65.7,50.7,48.5,37.8,34.3,7.3,11.7,50.9,52.1,68.4,31.6,67.9,32.1,65.4,76.824,79.839,1.645,40.971,68.1,70.6,1.109,1.022
2014,"CAA","Delaware",13,64,70.5569,111.299,105.513,5,110.9,105.9,34,25,9,73.52941,50.6,49.1,43.2,37.8,13.5,16.7,29.5,67.3,32.7,70.5,70.8,49.9,49.5,34.5,32.1,8.7,9.7,40.4,43.9,65.6,34.4,68.4,31.6,72.4,76.369,78.844,2.094,10.393,70.9,68.6,1.118,1.057
2014,"ACC","Duke",3,64,64.8311,124.75,99.4399,28.3,126.1,97.8,34,26,8,76.47059,54,49,39.3,40.2,14.4,18.7,35.1,68.3,31.7,64.9,65.4,50.8,50,39.4,30.5,7.5,9.8,54.5,44.2,61,39,76,24,66.8,77.872,80.646,1.373,86.76,72.6,68.8,1.198,1.022
2014,"OVC","Eastern Kentucky",15,64,64.6059,111.315,108.295,3.3,111,107.7,31,22,9,70.96774,57,55.5,43.7,55.3,16,24.2,23,66.6,33.4,77,67.1,56.2,56.1,38.6,36.3,5.7,11.2,54.9,57.2,56.1,43.9,63.8,36.2,66.1,75.772,78.32,2.504,1.4,75.4,71.4,1.149,1.068
2014,"SEC","Florida",1,4,61.5519,116.216,88.4056,27.1,115.9,88.8,34,32,2,94.11765,52.7,45.1,43.4,32.6,17.8,21.9,35.6,71.2,28.8,64.4,63.2,51.3,42.9,36.8,33.3,8.1,8.9,54.8,46.9,64.7,35.3,68.5,31.5,63.4,77.511,80.174,1.993,69.322,66.1,68.9,1.114,0.913
2014,"A10","George Washington",9,64,65.8095,110.212,95.9821,13.9,110.1,96.2,32,24,8,75,51.6,47,46.7,33.5,19,19.6,34.8,69,31,65.2,68.2,50.2,47,36.9,31.4,11.3,9,55.7,51.6,71.4,28.6,64,36,67.4,78.002,81.176,1.769,27.304,65.4,66.6,1.073,0.977
2014,"WCC","Gonzaga",8,32,64.5603,113.594,92.9558,20.7,114.6,93.9,33,27,6,81.81818,55.4,44.4,40.6,38.3,16.9,17.8,30.7,70.5,29.5,69.3,66.5,54,42.8,38.7,31.8,10.3,8.3,54.4,47.1,67.3,32.7,68.4,31.6,66.1,76.999,81.438,2.039,47.31,71,71.2,1.14,0.971
2014,"Ivy","Harvard",12,32,64.1253,112.027,94.7095,16.3,111.4,95.1,29,25,4,86.2069,52.3,46.1,47.7,36.5,17.6,21.4,32.6,71.1,28.9,67.4,64.6,49.9,44.8,38.9,32.6,13.8,9.7,58.7,51.1,71.8,28.2,69.3,30.7,65.5,76.561,79.025,2.089,23.108,72.6,70.6,1.119,0.934
2014,"B10","Iowa",11,68,69.1598,120.152,99.1218,22.9,120.8,97.9,32,20,12,62.5,51.3,47.3,45.8,34.8,16.1,19,38.1,71.1,28.9,61.9,70.3,50.7,47,35.3,32,13.7,8,57.9,52.6,72.5,27.5,62.8,37.2,71.2,78.862,82.007,1.876,58.577,73.3,70,1.154,0.987
2014,"B12","Iowa St.",3,16,70.4795,116.764,95.8121,19.8,116.6,96.8,33,26,7,78.78788,53.8,47.1,37.2,31.1,14.4,16.2,28.1,71.7,28.3,71.9,72,54.6,45.4,35.1,33.6,7,8.8,63.4,51.4,61.9,38.1,66.2,33.8,71.9,76.666,78.35,1.565,47.303,69.4,72.7,1.131,1.009
2014,"B12","Kansas",2,32,66.8907,119.974,94.5731,24.7,120.2,95.5,33,24,9,72.72727,54.5,47.1,48.9,45.8,19,16.3,37.1,70.9,29.1,62.9,68.8,55.7,44.1,34.5,35.9,14.6,8.2,55.2,51.6,70.8,29.2,68.9,31.1,68.3,77.614,81.076,0.73,89.062,71.1,67.5,1.149,1.017
2014,"B12","Kansas St.",9,64,63.6653,108.305,93.9099,15.1,108.1,93,32,20,12,62.5,49,45.4,40.8,45.5,18.5,18.8,35,67,33,65,65.7,48.4,46,33.4,29.4,8,10,63.5,52.8,67.7,32.3,68.8,31.2,64.9,76.486,79.344,1.513,59.93,65.8,68.5,1.048,0.988
2014,"SEC","Kentucky",8,2,64.6236,116.202,95.0512,20.2,115.9,95.7,34,24,10,70.58824,49.7,45,53.8,37.8,18.1,16.3,42.2,70.1,29.9,57.8,66.8,50,44,32.5,31.7,15.4,7.8,45.7,44.7,72,28,70.6,29.4,66.5,79.303,81.978,0.322,93.139,68.2,68.5,1.124,0.986
2014,"SB","Louisiana Lafayette",14,64,68.8604,109.939,104.85,6,110.9,104.9,31,20,11,64.51613,51.9,50.1,44.9,44.1,19.1,18.7,36.7,67.9,32.1,63.3,70.9,49.9,50.3,37.4,33,9.7,13.7,47.8,44.7,67.7,32.3,69.9,30.1,70.2,75.913,78.53,1.864,7.218,66.5,70.2,1.1,1.05
2014,"Amer","Louisville",4,16,67.4981,119.102,88.5345,31,119.2,88.2,34,29,5,85.29412,54,43.8,40.4,38.2,14.9,25.2,37.3,67.1,32.9,62.7,69.1,53,43.9,37.1,29.1,12.4,7.2,54.2,49.9,64.4,35.6,69.3,30.7,69,76.472,80.55,1.843,58.072,65.9,67.7,1.188,0.882
2014,"MAAC","Manhattan",13,64,68.0296,106.544,96.9886,9,106.4,97.4,32,25,7,78.125,50.8,45.6,55.9,52.5,19.7,21.8,34.8,66.9,33.1,65.2,70.4,48.9,44.2,36.7,32.7,15.4,12.1,52.4,52.9,68.7,31.3,72.1,27.9,69.7,76.377,79.125,1.91,5.007,66.2,69.7,1.075,0.973
2014,"A10","Massachusetts",6,64,70.3142,109.841,95.6537,13.6,109.7,96.1,32,24,8,75,50.6,46.4,40,36.7,18.8,18.8,34.3,68.4,31.6,65.7,71.7,50.1,46.2,34.7,31.3,12.6,12.8,55.7,55.5,73.6,26.4,73,27,71.7,76.647,80.751,2.092,27.037,68.2,67.1,1.057,0.983
2014,"Amer","Memphis",8,32,67.8621,111.252,96.3212,16.1,112.4,96.3,31,22,9,70.96774,52,48.1,39.9,33.7,18.8,20.6,36.1,66.8,33.2,63.9,70.6,52.7,48.8,33.5,31,11.4,9.4,60.6,51.2,72.8,27.2,70.6,29.4,69.7,76.699,80.132,2.054,69.609,65.3,65,1.081,0.987
2014,"ASun","Mercer",14,32,63.9334,108.78,101.313,7.4,108.4,101,31,23,8,74.19355,53.9,46.5,37.3,41.6,17.8,19.2,32.6,69.9,30.1,67.4,66,51.3,46.8,38.8,30.6,11.9,9.4,59.4,53.3,62.8,37.2,63.7,36.3,65.4,77.465,80.095,2.56,2.917,73.5,68.8,1.126,0.984
2014,"B10","Michigan",2,8,61.5484,122.369,99.5935,23.3,123,99.7,33,25,8,75.75758,55.5,49.6,35.9,27.6,14.8,17.3,28.9,71.1,28.9,71.1,63.1,53.1,50.4,39.4,32.1,6.8,7.8,55.5,49.1,60,40,67.9,32.1,63,77.218,79.451,1.052,71.641,76.1,73.3,1.171,1.029
2014,"B10","Michigan St.",4,8,64.3969,118.203,94.4143,23.6,118.4,94.8,34,26,8,76.47059,54.5,46.2,33.5,39.1,17.1,18.3,33.5,72.3,27.7,66.5,66.1,52.1,44,39.1,33.2,14.1,7.9,62.4,50.4,64.2,35.8,63,37,66.3,77.073,80.354,1.664,82.535,69.3,71.8,1.137,0.978
2014,"Horz","Milwaukee",15,64,65.9973,104.63,104.266,0,104.5,104.5,33,20,13,60.60606,49.6,49.2,45.5,36.9,20,18.5,28.6,68.9,31.1,71.4,67.6,49.8,50,33,31.6,6.4,11.5,58.1,47.6,59.3,40.7,67.6,32.4,67.8,76.747,80.421,1.98,6.6,73.3,74.6,1.03,1.038
2014,"NEC","Mount St. Mary's",16,68,68.4474,107.491,111.241,-4.2,107.5,111.7,32,16,16,50,51.7,53.4,37.3,34.4,17,18.8,28.3,66.9,33.1,71.7,70.2,50.4,54.3,35.6,33.6,6.8,8.3,45.8,45.3,57.2,42.8,76,24,70,76.317,79.325,1.746,2.524,74.1,73.2,1.077,1.101
2014,"B10","Nebraska",11,64,64.698,108.82,95.6836,12.6,108.6,96,31,19,12,61.29032,48.3,47.7,42.8,43.1,16.7,19,26.1,71.1,28.9,73.9,65.3,47.1,47.6,33.9,31.9,8.9,9.1,42.7,50.8,66.7,33.3,64.3,35.7,66.3,77.264,80.08,1.362,46.368,71.9,67.4,1.026,0.994
2014,"MWC","New Mexico",7,64,64.7417,113.782,96.2346,16.7,113.8,97.1,33,27,6,81.81818,51.4,44.9,47,31.2,15.9,14.9,32.8,71.4,28.6,67.2,65.7,51.8,41.4,33.7,34.4,13.5,7.7,61.6,49.9,68.2,31.8,64.9,35.1,66.3,78.348,82.009,1.938,19.974,72.7,72.5,1.12,0.996
2014,"WAC","New Mexico St.",13,64,65.3613,112.746,102.113,10,112.1,102.1,34,25,9,73.52941,53.5,44.4,54.8,33.7,18.8,16.1,37.9,66.8,33.2,62.1,66.9,53.2,42.8,36.2,33.1,13.5,6.1,50.3,39.7,73.2,26.8,77,23,67.1,77.679,83.537,1.917,18.464,68.6,73.1,1.137,1.001
2014,"ACC","North Carolina",6,32,69.426,111.545,93.1571,17.8,111.7,93.9,32,23,9,71.875,49.8,46.5,44.6,41.8,17.1,19.4,37.8,68.7,31.3,62.2,70,49.6,46.2,33.6,31.3,12.7,8.4,56.1,45.9,79.2,20.8,66,34,70.9,77.277,81.123,1.199,85.624,62.5,66.5,1.082,0.979
2014,"MEAC","North Carolina Central",14,64,62.708,107.276,98.9836,6.9,106.2,99.3,31,26,5,83.87097,50.2,43.4,50.8,45.3,17.4,24,35.4,67.2,32.8,64.6,64.3,50.8,42.2,32.6,30.3,12,11.6,59,50,70.6,29.4,63.9,36.1,64.3,76.001,78.463,2.526,2.483,72.6,69.1,1.106,0.907
2014,"ACC","North Carolina St.",12,64,64.734,113.205,102.658,11.6,113.2,101.6,34,21,13,61.76471,49.8,47.4,36.4,43.1,15.9,17.5,34.7,63.8,36.2,65.3,64.8,51.3,47.1,30.3,32,10.4,8.3,49.3,48.1,74.2,25.8,69.2,30.8,66.5,78.164,81.597,1.062,63.363,66.1,72.1,1.08,1.06
2014,"Sum","North Dakota St.",12,32,63.0184,116.004,103.42,9.9,114.8,104.9,28,22,6,78.57143,55,50.1,41.7,40.5,15.5,17.4,31.4,72.6,27.4,68.6,64.1,56,46.8,34.9,37.5,12.7,5,43.3,51.1,72.9,27.1,65.3,34.7,64.5,77.811,79.784,2.313,6.109,75.4,75.4,1.166,1.053
2014,"B10","Ohio St.",6,64,64.0434,109.354,87.6797,20.9,109.3,88.4,34,25,9,73.52941,50.3,45.2,42.8,29.7,17.1,22,30,70,30,70,65,51,45.7,32.6,29.4,12.3,8.6,49.9,43.4,66.8,33.2,68.3,31.7,65.3,77.464,80.655,2.15,83.039,68.9,71,1.066,0.913
2014,"B12","Oklahoma",5,64,69.9669,117.886,99.4806,18.6,118.4,99.8,32,23,9,71.875,52,49.5,40,38.4,15.8,17.7,32.3,69.4,30.6,67.7,72,49.3,48.6,37.8,34,8.4,8.5,53.1,47.8,63.2,36.8,64.9,35.1,71.8,76.84,79.462,1.251,61.684,75,70.9,1.132,1.046
2014,"B12","Oklahoma St.",9,64,66.9981,115.772,94.2393,21.9,116.4,94.5,33,21,12,63.63636,52.8,46,49.4,40,14.7,20,27.7,67.8,32.2,72.3,69.4,51.5,44.8,36.8,32.2,12.3,9.9,51.6,46.4,65.8,34.2,67.1,32.9,69,76.211,79.092,1.626,69.881,72.4,69,1.133,0.974
2014,"P12","Oregon",7,32,67.8101,118.258,99.4749,16.7,117.3,100.6,32,23,9,71.875,53.4,49.3,42.9,48,16.3,19.3,32.8,68.2,31.8,67.2,70,50.7,49.7,39.2,32.3,8.8,10,52.7,50.1,66.1,33.9,68.4,31.6,69.4,75.908,79.888,2.211,58.907,76.6,70.9,1.147,1.037
2014,"ACC","Pittsburgh",9,32,62.7245,116.412,94.8924,22.7,117.1,94.4,34,25,9,73.52941,50.9,46.8,46,37,16.5,19.2,37.7,71.2,28.8,62.3,62.9,50,45.3,35.6,33.1,8.6,10.4,62.8,53.6,73.2,26.8,66.6,33.4,64.1,77.463,80.125,1.508,74.729,71.1,70.5,1.133,0.975
2014,"BE","Providence",11,64,63.2914,114.031,99.2945,13.7,113.2,99.5,34,22,12,64.70588,48.1,48.9,41.9,34.3,17.3,16.4,35.4,70,30,64.6,65,46,48.7,35,32.9,11.9,8.2,56.5,47.7,68.3,31.7,71.3,28.7,65,78.576,82.069,2.052,43.138,78.1,68.9,1.088,1.034
2014,"A10","Saint Joseph's",10,64,64.4393,111.261,98.2332,15.1,112.9,97.8,33,24,9,72.72727,53.9,47.6,43.4,30.6,18.7,15.4,29.5,72.4,27.6,70.5,66.1,52,46.1,38,33.7,12.2,7.2,57.1,56.1,63.2,36.8,65.7,34.3,65.9,77.351,79.922,2.138,38.758,64.1,68.6,1.078,1.013
2014,"A10","Saint Louis",5,32,65.5822,105.599,89.8073,15.4,105.4,90,31,25,6,80.64516,49.7,44,40.6,34.3,18.6,21,29.2,70.9,29.1,70.8,67.4,50.5,44.1,32,29.1,10.3,12.4,58,46.8,67.4,32.6,74.3,25.7,67.4,76.18,80.531,2.475,14.572,71.1,69.4,1.032,0.91
2014,"MWC","San Diego St.",4,16,62.8054,109.055,89.2312,17.8,108.4,90.6,31,27,4,87.09677,46.8,44.4,44.9,31.8,15.3,21.1,36.1,70.5,29.5,63.9,63.7,45.4,43.6,33.9,30.8,13.8,10.7,39.7,48.4,74.8,25.2,69,31,64.4,78.555,80.6,1.858,55.124,66.4,68.2,1.07,0.905
2014,"P12","Stanford",10,16,65.271,113.435,97.4392,14.7,112.5,97.8,33,21,12,63.63636,51.9,48.3,44.6,37,16.8,17,29.5,72,28,70.5,67.1,50.3,45.8,37.1,35.5,11.5,6.6,46.6,56.7,70.7,29.3,66.3,33.7,67.3,78.449,81.725,2.423,73.42,70.3,71.9,1.091,1.019
2014,"Slnd","Stephen F. Austin",12,32,61.7091,111.44,100.651,10.2,110.8,100.6,31,29,2,93.54839,52.4,50.2,40.1,52.5,16.8,24.4,38.5,70.7,29.3,61.5,65.1,52.3,49.5,35.2,34.8,9.2,9.8,62.6,47.2,64.2,35.8,74.1,25.9,63.8,75.226,77.879,1.924,0.2,71.1,68.8,1.16,0.964
2014,"ACC","Syracuse",3,32,59.7435,114.707,93.2029,21.8,115.3,93.5,32,27,5,84.375,48.2,48.3,38.8,36.5,14.6,21.9,38.1,68.3,31.7,61.9,60.4,47.5,45.8,33.5,34.6,17,7.7,49.6,63.8,72.9,27.1,59.2,40.8,61.5,78.485,80.718,1.424,87.563,70.3,66.9,1.119,0.977
2014,"SEC","Tennessee",11,16,62.0374,115.185,93.4414,22.6,116.2,93.6,32,20,12,62.5,49.3,45.9,41.3,33.1,17.2,17.2,39.7,72.4,27.6,60.3,62.9,49.2,43.9,33,34,12.1,10,49.6,44.5,69.4,30.6,72.7,27.3,63.4,78.128,79.914,2.051,70.938,70.8,69.4,1.116,0.972
2014,"B12","Texas",7,32,67.2135,110.262,95.2735,15.7,110.8,95.1,33,23,10,69.69697,47.4,46,43.8,40.5,17.7,16.6,39.4,70,30,60.6,69.4,46.9,42.9,32.4,34.2,16,8.3,49.5,53.6,73.6,26.4,64.1,35.9,68.9,76.477,80.917,0.797,66.138,66.4,68.9,1.063,1.004
2014,"SWAC","Texas Southern",16,68,65.8018,106.018,112.768,-6.2,106.6,112.8,32,18,14,56.25,51.6,49.9,49.5,29.4,19.2,15.8,33.5,68.9,31.1,66.5,67.8,50.6,48.5,35.9,35.5,8.2,10.5,55,50.5,67.6,32.4,70.4,29.6,67.6,76.437,80.175,2.628,14.806,71.1,68.4,1.091,1.06
2014,"CUSA","Tulsa",13,64,67.1059,105.972,96.6323,8.8,106.1,97.3,33,21,12,63.63636,49.3,46.3,47.8,48.3,16.5,20.4,30.1,70.6,29.4,69.9,68.7,49.6,42.9,32.5,35.3,10.7,8.3,50.7,49.9,68.3,31.7,65.8,34.2,68.5,76.546,79.581,1.345,7.721,67.5,68.6,1.055,0.973
2014,"P12","UCLA",4,16,68.6469,118.14,95.8826,21.6,118.5,96.9,34,26,8,76.47059,54.4,50.1,39,36.4,14.9,20.5,30.2,71.7,28.3,69.8,70.4,52.8,48.8,39.1,34.6,8.8,6.2,59.2,55.8,72.5,27.5,58.2,41.8,70.4,78.78,81.557,1.33,82.764,74.9,67.1,1.155,0.999
2014,"A10","VCU",5,64,69.3132,108.679,88.4655,18,107.8,89.8,34,26,8,76.47059,47.8,47.5,35.7,39.5,17.2,25.6,35.1,69.3,30.7,64.9,70.6,45.5,48.5,34.9,30.1,11.4,10.2,50,48.1,66.1,33.9,70,30,71,76.386,79.11,1.651,34.176,67.4,66.6,1.051,0.909
